hour,flow_mean_avg__original,flow_mean_avg__slow_trend,flow_mean_avg__diurnal,flow_mean_avg__fast_residual,occupancy_avg__original,occupancy_avg__slow_trend,occupancy_avg__diurnal,occupancy_avg__fast_residual
2025-07-04 13:00:00,,0.2096073205935736,-0.02375654941752812,,,0.0253531317177213,-0.005347064978707423,
2025-07-04 14:00:00,0.2643155028963178,0.2096073205935736,-0.004227938303870607,0.058936120606614795,0.032279166992391,0.0253531317177213,-0.00162069623684832,0.00854673151151802
2025-07-04 15:00:00,0.2613980763966275,0.2096073205935736,0.01721732556578147,0.034573430237272426,0.0311591360609965,0.0253531317177213,0.0035515406225973766,0.0022544637206778234
2025-07-04 16:00:00,,0.2096073205935736,0.06096575042754667,,,0.0253531317177213,0.014096161907152868,
2025-07-04 17:00:00,0.1941289110970513,0.2096073205935736,0.07018522329450992,-0.08566363279103222,0.0229586284606712,0.0253531317177213,0.017460073923253838,-0.019854577180303937
2025-07-04 18:00:00,,0.21051892203071015,0.08610175636588246,,,0.0259239341578775,0.021316204374252523,
2025-07-04 19:00:00,,0.2114305234678467,0.048221676885388025,,,0.0264947365980337,0.013416158182290966,
2025-07-04 20:00:00,,0.21490628052550548,,,,0.026595217992108802,,
2025-07-04 21:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-04 22:00:00,,0.21222935677088825,,,,0.026174950872982702,,
2025-07-04 23:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 00:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 01:00:00,,0.21570511382854707,,,,0.026595217992108802,,
2025-07-05 02:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 03:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 04:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 05:00:00,,0.2130281900739298,0.03720851630221141,,,0.0264947365980337,0.008877554275645811,
2025-07-05 06:00:00,,0.2130281900739298,0.06379907884973524,,,0.0264947365980337,0.013959169481704786,
2025-07-05 07:00:00,,0.2130281900739298,0.05158916805735151,,,0.0264947365980337,0.010998768331582648,
2025-07-05 08:00:00,,0.2130281900739298,0.03251428057738486,,,0.0264947365980337,0.006621512178971146,
2025-07-05 09:00:00,,0.2130281900739298,-0.011215359814567616,,,0.0264947365980337,-0.0025114515999457737,
2025-07-05 10:00:00,,0.2130281900739298,-0.015655908346246125,,,0.0264947365980337,-0.005193766966032606,
2025-07-05 11:00:00,,0.2130281900739298,-0.021658051319174688,,,0.0264947365980337,-0.006393923602499459,
2025-07-05 12:00:00,,0.2130281900739298,-0.016719502878705713,,,0.0264947365980337,-0.005530853905197335,
2025-07-05 13:00:00,,0.2130281900739298,-0.02375654941752812,,,0.0264947365980337,-0.005347064978707423,
2025-07-05 14:00:00,,0.2130281900739298,-0.004227938303870607,,,0.0264947365980337,-0.00162069623684832,
2025-07-05 15:00:00,0.2289768993998669,0.2130281900739298,0.01721732556578147,-0.0012686162398443807,0.0253531317177213,0.0264947365980337,0.0035515406225973766,-0.004693145502909777
2025-07-05 16:00:00,0.277918037946525,0.2130281900739298,0.06096575042754667,0.0039240974450484925,0.0295566330870404,0.0264947365980337,0.014096161907152868,-0.011034265418146167
2025-07-05 17:00:00,0.2309046028940766,0.2130281900739298,0.07018522329450992,-0.05230881047436313,0.0311357060185185,0.0264947365980337,0.017460073923253838,-0.01281910450276904
2025-07-05 18:00:00,0.2502360051753474,0.2130281900739298,0.08610175636588246,-0.04889394126446489,0.0388508476307189,0.0264947365980337,0.021316204374252523,-0.008960093341567322
2025-07-05 19:00:00,,0.2130281900739298,0.048221676885388025,,,0.0264947365980337,0.013416158182290966,
2025-07-05 20:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 21:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 22:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-05 23:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-06 00:00:00,,0.21570511382854707,,,,0.026595217992108802,,
2025-07-06 01:00:00,,0.2130281900739298,,,,0.0266956993861839,,
2025-07-06 02:00:00,,0.21570511382854707,,,,0.0268754157243082,,
2025-07-06 03:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-06 04:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-06 05:00:00,,0.2183820375831643,0.03720851630221141,,,0.0270551320624325,0.008877554275645811,
2025-07-06 06:00:00,0.2419072633639999,0.2183820375831643,0.06379907884973524,-0.040273853068899634,0.0339879431598043,0.0270551320624325,0.013959169481704786,-0.007026358384332984
2025-07-06 07:00:00,0.2114305234678467,0.2183820375831643,0.05158916805735151,-0.05854068217266912,0.0264947365980337,0.0270551320624325,0.010998768331582648,-0.011559163795981446
2025-07-06 08:00:00,0.1943416736597346,0.2183820375831643,0.03251428057738486,-0.056554644500814565,0.0216491776163329,0.0270551320624325,0.006621512178971146,-0.012027466625070746
2025-07-06 09:00:00,0.2284896200676272,0.2183820375831643,-0.011215359814567616,0.021322942299030534,0.0282167886584385,0.0270551320624325,-0.0025114515999457737,0.0036731081959517757
2025-07-06 10:00:00,0.1977267635775793,0.2183820375831643,-0.015655908346246125,-0.004999365659338881,0.0222214155150559,0.0270551320624325,-0.005193766966032606,0.0003600504186560055
2025-07-06 11:00:00,0.201790387755178,0.2183820375831643,-0.021658051319174688,0.005066401491188383,0.0219326843929697,0.0270551320624325,-0.006393923602499459,0.0012714759330366594
2025-07-06 12:00:00,0.1855462374259978,0.2183820375831643,-0.016719502878705713,-0.016116297278460787,0.0198464019894268,0.0270551320624325,-0.005530853905197335,-0.0016778761678083636
2025-07-06 13:00:00,0.2036554778204014,0.2183820375831643,-0.02375654941752812,0.009029989654765213,0.0240348434023915,0.0270551320624325,-0.005347064978707423,0.0023267763186664223
2025-07-06 14:00:00,0.189902084665933,0.2183820375831643,-0.004227938303870607,-0.024252014613360687,0.0210650234510331,0.0270551320624325,-0.00162069623684832,-0.004369412374551081
2025-07-06 15:00:00,0.1985662614363859,0.2183820375831643,0.01721732556578147,-0.03703310171255987,0.0206124404872318,0.0270551320624325,0.0035515406225973766,-0.009994232197798077
2025-07-06 16:00:00,0.2060572613832946,0.2183820375831643,0.06096575042754667,-0.07329052662741636,0.025106656831602,0.0270551320624325,0.014096161907152868,-0.01604463713798337
2025-07-06 17:00:00,0.2220330098949675,0.2183820375831643,0.07018522329450992,-0.06653425098270672,0.0293965371491065,0.0270551320624325,0.017460073923253838,-0.015118668836579838
2025-07-06 18:00:00,0.2742080219949667,0.2183820375831643,0.08610175636588246,-0.030275771954080072,0.0414213575053418,0.0270551320624325,0.021316204374252523,-0.00694997893134322
2025-07-06 19:00:00,,0.2183820375831643,0.048221676885388025,,,0.0270551320624325,0.013416158182290966,
2025-07-06 20:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-06 21:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-06 22:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-06 23:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-07 00:00:00,,0.2183820375831643,,,,0.0270551320624325,,
2025-07-07 01:00:00,,0.2130281900739298,,,,0.0266956993861839,,
2025-07-07 02:00:00,,0.2130281900739298,,,,0.0266956993861839,,
2025-07-07 03:00:00,,0.21570511382854707,,,,0.0268754157243082,,
2025-07-07 04:00:00,,0.21222935677088825,,,,0.026595217992108802,,
2025-07-07 05:00:00,,0.2130281900739298,0.03720851630221141,,,0.0264947365980337,0.008877554275645811,
2025-07-07 06:00:00,0.2552089429356374,0.2130281900739298,0.06379907884973524,-0.021618325988027653,0.0359767190682699,0.0264947365980337,0.013959169481704786,-0.004477187011468585
2025-07-07 07:00:00,0.2096073205935736,0.2130281900739298,0.05158916805735151,-0.05501003753770773,0.024922804887003,0.0264947365980337,0.010998768331582648,-0.01257070004261335
2025-07-07 08:00:00,0.2570180055925298,0.2130281900739298,0.03251428057738486,0.011475534941215122,0.0333752048166697,0.0264947365980337,0.006621512178971146,0.00025895603966485676
2025-07-07 09:00:00,0.2025427069925227,0.2130281900739298,-0.011215359814567616,0.000729876733160495,0.0234716332190087,0.0264947365980337,-0.0025114515999457737,-0.0005116517790792279
2025-07-07 10:00:00,0.1887211208387313,0.2130281900739298,-0.015655908346246125,-0.008651160888952389,0.0200609596363833,0.0264947365980337,-0.005193766966032606,-0.0012400099956177942
2025-07-07 11:00:00,0.2086510748856918,0.2130281900739298,-0.021658051319174688,0.017280936130936665,0.0250081564374265,0.0264947365980337,-0.006393923602499459,0.00490734344189226
2025-07-07 12:00:00,0.1965307456233399,0.2130281900739298,-0.016719502878705713,0.00022205842811578655,0.0218762583665677,0.0264947365980337,-0.005530853905197335,0.0009123756737313337
2025-07-07 13:00:00,0.1825313455796799,0.2130281900739298,-0.02375654941752812,-0.006740295076721792,0.0187599147692141,0.0264947365980337,-0.005347064978707423,-0.0023877568501121764
2025-07-07 14:00:00,0.2261125706136226,0.2130281900739298,-0.004227938303870607,0.017312318843563403,0.0293649628058954,0.0264947365980337,-0.00162069623684832,0.00449092244471002
2025-07-07 15:00:00,0.2034886834400401,0.2130281900739298,0.01721732556578147,-0.02675683219967119,0.023894959477852,0.0264947365980337,0.0035515406225973766,-0.006151317742779076
2025-07-07 16:00:00,0.2018907074596262,0.2130281900739298,0.06096575042754667,-0.07210323304185029,0.0230424187882582,0.0264947365980337,0.014096161907152868,-0.01754847971692837
2025-07-07 17:00:00,0.2183820375831643,0.2130281900739298,0.07018522329450992,-0.06483137578527544,0.0281636035947257,0.0264947365980337,0.017460073923253838,-0.015791206926561836
2025-07-07 18:00:00,0.2646594212168739,0.2130281900739298,0.08610175636588246,-0.034470525222938364,0.0400208746693121,0.0264947365980337,0.021316204374252523,-0.007790066302974127
2025-07-07 19:00:00,,0.2130281900739298,0.048221676885388025,,,0.0264947365980337,0.013416158182290966,
2025-07-07 20:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-07 21:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-07 22:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-07 23:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-08 00:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-08 01:00:00,,0.2130281900739298,,,,0.0264947365980337,,
2025-07-08 02:00:00,,0.2114305234678467,,,,0.0264947365980337,,
2025-07-08 03:00:00,,0.2096073205935736,,,,0.0258551651479317,,
2025-07-08 04:00:00,,0.21051892203071015,,,,0.026174950872982702,,
2025-07-08 05:00:00,,0.21222935677088825,0.03720851630221141,,,0.02679927224147215,0.008877554275645811,
2025-07-08 06:00:00,0.2646618689305683,0.21222935677088825,0.06379907884973524,-0.011366566690055174,0.0379840103139382,0.02679927224147215,0.013959169481704786,-0.0027744314092387357
