hour,flow_mean_avg,flow_mean_std,flow_mean_min,flow_mean_max,flow_var_avg,occupancy_avg,occupancy_std,occupancy_p50,occupancy_p90,n_frames_lit,dark_fraction,file_count,frac_idle,frac_active,frac_drinking,frac_feeding,frac_preening,frac_perching,frac_wing_flapping
2025-07-07 17:00:00,0.21838203758316432,0.046979356553833694,0.13037510216236115,0.46008431911468506,0.41958664724179356,0.028163603594725778,0.0103660958405709,0.026796875,0.04267274305555556,1797.0,0.0,2,,,,,,,
2025-07-07 18:00:00,0.2646594212168739,0.06495352597029316,0.15066148340702057,0.4599806070327759,0.55728763093551,0.04002087466931217,0.014462284068064114,0.039743923611111114,0.0569904513888889,105.0,0.9416017797552837,2,,,,,,,
2025-07-07 19:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-07 20:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-07 21:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-07 22:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-07 23:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-08 00:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-08 01:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-08 02:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-08 03:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-08 04:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-08 05:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-08 06:00:00,0.26466186893056837,0.06985368901229055,0.1403302252292633,0.6897520422935486,0.6866810017612559,0.0379840103139382,0.01428575778315734,0.03581814236111111,0.0573107638888889,1690.0,0.05902004454342984,2,,,,,,,
2025-07-08 07:00:00,0.23133440710239128,0.06415636758686122,0.12429941445589066,0.7200357913970947,0.5238491746209114,0.030014101069506312,0.01418107737513195,0.02887803819444444,0.04928168402777778,1796.0,0.0,3,,,,,,,
2025-07-08 08:00:00,0.23710613009511064,0.14918515052682013,0.11535310000181198,2.868124485015869,0.6623980127187922,0.029647589732888148,0.02252458238267239,0.025260416666666667,0.05424479166666667,1797.0,0.0,2,,,,,,,
2025-07-08 09:00:00,0.21302819007392984,0.06769243762776854,0.11563074588775635,0.5634521245956421,0.43545537300067905,0.025855165147931736,0.01573927167467447,0.022842881944444445,0.047762152777777775,1797.0,0.0,2,,,,,,,
2025-07-08 10:00:00,0.17682099025344292,0.041062920321639544,0.11683417111635208,0.426774799823761,0.25674079436170677,0.017076229085558028,0.009485910494812693,0.015186631944444445,0.029497829861111113,1798.0,0.0,2,,,,,,,
2025-07-08 11:00:00,0.22189429865741148,0.10211923448880902,0.11474978923797607,2.1995651721954346,0.507128977440687,0.027140999544296038,0.019821801007992308,0.022894965277777776,0.050525607638888914,1722.0,0.0,2,,,,,,,
2025-07-08 13:00:00,0.22949038688374224,0.16156139450798404,0.11915980279445648,2.2748095989227295,0.648146139179361,0.027103807884910666,0.02502730915897255,0.020442708333333334,0.05321614583333334,796.0,0.0,1,,,,,,,
2025-07-08 14:00:00,0.18669700804871245,0.0429196631260614,0.11549554765224457,0.3598419427871704,0.31547735752129485,0.018327274133663366,0.009341400830195771,0.017782118055555556,0.03078819444444444,707.0,0.0,1,,,,,,,
2025-07-09 12:00:00,0.32927424399347244,0.31897541569093557,0.13463295996189117,2.155409574508667,2.069521606793698,0.04786565466772152,0.030964288338512256,0.040473090277777776,0.06389322916666668,316.0,0.0,1,,,,,,,
2025-07-09 13:00:00,0.19335066314344157,0.11900947116270344,0.09555692970752716,1.8549742698669434,0.5560526728281703,0.027208126374847888,0.018222399055377828,0.02313802083333333,0.04661892361111111,1187.0,0.0,1,,,,,,,
2025-07-09 14:00:00,0.2505186598098606,0.22370052870045665,0.1225339025259018,2.656895637512207,0.9428085380960085,0.029050558263251786,0.027150322587429485,0.022792968750000003,0.04703602430555556,1090.0,0.0,1,,,,,,,
2025-07-09 15:00:00,0.22709334179867266,0.07399920338961878,0.1201382502913475,0.5405433177947998,0.5278938411899614,0.02831118005111649,0.0157792385328797,0.02299045138888889,0.05201649305555556,413.0,0.0,1,,,,,,,
2025-07-10 13:00:00,0.16716472892343706,0.038927327519466176,0.09430026262998581,0.34442171454429626,0.33515719965758767,0.022209435806510275,0.00885094324441723,0.02134982638888889,0.03366319444444445,611.0,0.0,1,,,,,,,
2025-07-10 14:00:00,0.15229013619835868,0.04477633080944106,0.09320633113384247,0.41782447695732117,0.3019926289050535,0.017552457998567514,0.00953987003753804,0.01545138888888889,0.03090755208333333,892.0,0.0,1,,,,,,,
2025-07-10 15:00:00,0.223861806600683,0.05944377682114294,0.12429189682006836,0.4964841604232788,0.5251539535928151,0.027782836208453756,0.01211037936887958,0.026914062500000002,0.04369401041666667,1384.0,0.0,1,,,,,,,
2025-07-10 16:00:00,0.16679344269908777,0.028042592051809704,0.12618333101272583,0.3045154809951782,0.22409954139602786,0.013429074754901961,0.005354874281728668,0.012565104166666667,0.02034809027777778,119.0,0.0,1,,,,,,,
2025-07-11 14:00:00,0.20863149404855064,0.15725108327579906,0.10385260730981827,1.9956668615341187,0.7285427819175944,0.028757049953959484,0.021973417835469616,0.023046875,0.04605555555555556,905.0,0.0,1,,,,,,,
2025-07-11 15:00:00,0.15245604503862434,0.04211623012618864,0.09622972458600998,0.45228150486946106,0.268573571398331,0.017675984473708658,0.009368534798821604,0.016354166666666666,0.029597656250000003,598.0,0.0,1,,,,,,,
2025-07-11 16:00:00,0.23939757836767261,0.05393567792019659,0.1398351788520813,0.5812790989875793,0.5605614571227149,0.03205382565223149,0.01122160635920846,0.031187065972222223,0.04656770833333333,1678.0,0.0,2,,,,,,,
2025-07-11 17:00:00,0.28206647975513566,0.06615314389895141,0.17671626806259155,0.5076925158500671,0.9004413762058203,0.04050831330128205,0.011516471091612189,0.038665364583333334,0.05724782986111111,104.0,0.9216867469879518,1,,,,,,,
2025-07-12 16:00:00,0.1984872625565577,0.053473732051220906,0.10385046154260635,0.5167059898376465,0.4983528505134966,0.02937759893391382,0.01138319252080685,0.027625868055555555,0.04360677083333333,1493.0,0.0,1,,,,,,,
2025-07-12 17:00:00,0.22786065191030502,0.03551099300764439,0.17205409705638885,0.2733577787876129,0.569094666838646,0.04059852430555556,0.009469858509311391,0.040264756944444445,0.04758680555555555,10.0,0.9791666666666666,2,,,,,,,
2025-07-12 18:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-13 13:00:00,0.20641868607725755,0.08075943858415865,0.10362230986356735,1.1365315914154053,0.5803413354738548,0.028297442574786325,0.01648590862329951,0.025520833333333333,0.04783637152777779,1612.0,0.0,2,,,,,,,
2025-07-13 14:00:00,0.1966489876834914,0.056915771931603625,0.10533232986927032,0.534111738204956,0.4861708229741245,0.02717902704393771,0.011928563574813943,0.025407986111111114,0.044019965277777774,1798.0,0.0,2,,,,,,,
2025-07-13 15:00:00,0.2727262382963066,0.22909129489987068,0.11137531697750092,3.8809025287628174,1.1943669174349534,0.04119331312217894,0.024992545287982598,0.03662326388888889,0.06229513888888889,1797.0,0.0,2,,,,,,,
2025-07-13 16:00:00,0.23451104050353958,0.0793306471157967,0.10974090546369553,0.7252827286720276,0.70311978090768,0.036156052429202994,0.016785845028091988,0.03306423611111111,0.059147569444444444,1797.0,0.0,2,,,,,,,
2025-07-13 17:00:00,0.20783719146133062,0.05204593561323694,0.12690752744674683,0.4090714752674103,0.5108029293035393,0.03230734349087894,0.010549864544238402,0.031401909722222225,0.04638020833333333,201.0,0.9391093607997576,3,,,,,,,
2025-07-13 18:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-13 19:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-13 20:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-13 21:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-13 22:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-13 23:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-14 00:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 01:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 02:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 03:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-14 04:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 05:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 06:00:00,0.24824501116323103,0.06551074494460035,0.12158416956663132,0.6454557776451111,0.800655058713109,0.04083627227734992,0.012825223428865204,0.04027560763888889,0.05718402777777778,1688.0,0.060133630289532294,2,,,,,,,
2025-07-14 07:00:00,0.23230578987944703,0.06586121843415337,0.11038754135370255,0.6829900741577148,0.7066944783546225,0.036855759792555495,0.013379744061446963,0.036011284722222224,0.05273263888888889,1797.0,0.0,2,,,,,,,
2025-07-14 08:00:00,0.21569197879635413,0.13539157803396928,0.09960741549730301,2.4547579288482666,0.7065476845506006,0.031370814870236324,0.018829129380698507,0.028602430555555555,0.05161024305555555,1796.0,0.0,3,,,,,,,
2025-07-14 09:00:00,0.1911569015393334,0.07223016928480329,0.09150459617376328,0.5286321640014648,0.4777164573628907,0.026929280025645777,0.01668258639613722,0.023836805555555556,0.050627604166666666,1798.0,0.0,2,,,,,,,
2025-07-14 10:00:00,0.1791807997040969,0.058917059580759865,0.09442552179098129,0.5774222016334534,0.4433057801222712,0.023569217890156435,0.01279173572123295,0.021527777777777778,0.040440972222222225,1797.0,0.0,2,,,,,,,
2025-07-14 11:00:00,0.19340741247121135,0.12599813283199404,0.09291834384202957,2.402597188949585,0.5875178658572929,0.025766685795770728,0.018454057871369618,0.022799479166666668,0.040017361111111115,1797.0,0.0,2,,,,,,,
2025-07-14 12:00:00,0.1985249307356945,0.07751784528708315,0.08794598281383514,0.6493452787399292,0.5349097645773646,0.028676891559234526,0.017151738781399396,0.027083333333333334,0.05146180555555556,1797.0,0.0,2,,,,,,,
2025-07-14 13:00:00,0.18509832753453462,0.05964159044100131,0.09225136786699295,0.5008573532104492,0.45643271192626195,0.025153959029324425,0.01402081065814941,0.022033420138888888,0.04606770833333333,1796.0,0.0,3,,,,,,,
2025-07-14 14:00:00,0.17721644709833603,0.045712297626015086,0.09887263178825378,0.4033638536930084,0.39606427757361606,0.024094402731429987,0.009576536475192717,0.023070746527777776,0.036550781250000004,1798.0,0.0,2,,,,,,,
2025-07-14 15:00:00,0.22053522498874978,0.10055298872722972,0.10877499729394913,1.6504030227661133,0.6684287437877857,0.03383143636384715,0.0160591449707976,0.031276041666666664,0.0493984375,1797.0,0.0,2,,,,,,,
2025-07-14 16:00:00,0.23222951083529572,0.06264709423250385,0.10726090520620346,0.5823506116867065,0.6860645953140858,0.03681152373941137,0.012335911220934581,0.035902777777777777,0.05369965277777777,1797.0,0.0,2,,,,,,,
2025-07-14 17:00:00,0.22043628057586812,0.05038814478700061,0.13944891095161438,0.4302261471748352,0.6103112960808745,0.03452402972481827,0.00883282670085151,0.03292534722222222,0.04544444444444445,107.0,0.9486071085494716,3,,,,,,,
2025-07-14 18:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-14 19:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-14 20:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-14 21:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 22:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-14 23:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-15 00:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-15 01:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-15 02:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-15 03:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-15 04:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-15 05:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-15 06:00:00,0.2596261638341035,0.07808315947787754,0.1228041723370552,0.7654629945755005,0.8952179033298167,0.042480088814704914,0.014770614901256507,0.04074652777777778,0.06253645833333334,1685.0,0.06180400890868597,2,,,,,,,
2025-07-15 07:00:00,0.2278217913569446,0.06849035785485566,0.09872306138277054,0.587020754814148,0.6927685232000694,0.0353784205349966,0.014117922717894174,0.035108506944444444,0.05319965277777778,1797.0,0.0,2,,,,,,,
2025-07-15 08:00:00,0.21040831677487112,0.1527568374343668,0.09323487430810928,2.375783920288086,0.7246341309574954,0.028946747182804676,0.021689439264105066,0.023936631944444446,0.050390625,1797.0,0.0,2,,,,,,,
2025-07-15 09:00:00,0.2448216880197126,0.1682398449317456,0.09293809533119202,2.412698268890381,0.9011165224299147,0.03633865270620727,0.02856011849258554,0.028046875,0.06983246527777781,3299.0,0.0,4,,,,,,,
2025-07-15 10:00:00,0.1853389536155941,0.06642309784840225,0.09509101510047913,0.5461603999137878,0.47142129580493397,0.024778052002224694,0.014427872470398371,0.0219140625,0.04419574652777778,1798.0,0.0,2,,,,,,,
2025-07-15 11:00:00,0.21471534542942552,0.07711691197816675,0.09353998303413391,0.6118359565734863,0.6228831989590118,0.031908565297873,0.0168777789797562,0.02994357638888889,0.053015625000000004,1797.0,0.0,2,,,,,,,
2025-07-15 12:00:00,0.19284338565438605,0.07820508713579839,0.0922824889421463,0.6602099537849426,0.5050277004177015,0.026687696604680643,0.01720887149483383,0.023854166666666666,0.049728298611111124,1797.0,0.0,2,,,,,,,
2025-07-15 13:00:00,0.1961304909763697,0.06865548888979893,0.09902718663215637,0.5313174724578857,0.5101883845724078,0.02744758818710196,0.014951229343591279,0.02488715277777778,0.04957465277777778,1797.0,0.0,2,,,,,,,
2025-07-15 14:00:00,0.1946533622389113,0.18432522560461964,0.09669367969036102,2.832031488418579,0.6904627705862539,0.024621717136585668,0.021767820511168847,0.020151909722222222,0.03931684027777778,1797.0,0.0,2,,,,,,,
2025-07-15 15:00:00,0.2386268402581058,0.1918792520140615,0.10535615682601929,3.094407081604004,0.9120604292248993,0.03505916788634455,0.0235737302211867,0.030993923611111113,0.050877604166666666,2249.0,0.0,4,,,,,,,
2025-07-15 16:00:00,0.2282419429783695,0.061632156412639284,0.11177615821361542,0.5485125780105591,0.6572036120610543,0.035003351491268736,0.012593069647581945,0.0344140625,0.05194965277777778,3595.0,0.0,4,,,,,,,
2025-07-15 17:00:00,0.3220884841541911,0.09922923318891412,0.18321539461612701,0.9412941932678223,1.162657616997874,0.05633450419896641,0.017452534831787263,0.054704861111111114,0.07504513888888888,215.0,0.9402113459399333,4,,,,,,,
2025-07-15 18:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-15 19:00:00,,,,,,,,,,,1.0,6,,,,,,,
2025-07-15 20:00:00,,,,,,,,,,,1.0,6,,,,,,,
2025-07-15 21:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-15 22:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-15 23:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-16 00:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-16 01:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-16 02:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-16 03:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-16 04:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-16 05:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-16 06:00:00,0.2641724687169143,0.07407389569108008,0.11705923825502396,0.6779798865318298,0.9238495774942973,0.0427225287462908,0.013739291728436803,0.04142795138888889,0.06041579861111111,1685.0,0.06180400890868597,3,,,,,,,
2025-07-16 07:00:00,0.25213859564457325,0.07527268208446948,0.11988338083028793,0.7037195563316345,0.8439861848083846,0.04011705465899957,0.014774134984145803,0.03822916666666667,0.05792621527777778,1797.0,0.0,2,,,,,,,
2025-07-16 08:00:00,0.22887910400819433,0.16366877888030956,0.09225445240736008,2.276075601577759,0.8899137634912513,0.03259299594617572,0.022738794081341832,0.030364583333333334,0.05505729166666668,1797.0,0.0,2,,,,,,,
2025-07-16 09:00:00,0.21603391756723214,0.08157571105714752,0.09502319246530533,0.6569840312004089,0.6273450968735903,0.032204603556166056,0.017699725033343695,0.029171006944444446,0.05667491319444445,1820.0,0.0,3,,,,,,,
2025-07-16 10:00:00,0.21910764567774535,0.08363512307781665,0.09757916629314423,0.7994922399520874,0.6658974445226319,0.03174651214906927,0.017510221940122556,0.0283984375,0.05427256944444444,3277.0,0.0,3,,,,,,,
2025-07-16 11:00:00,0.20200296361610898,0.06952494705737673,0.09967449307441711,0.5614304542541504,0.5484391598235121,0.0283212810316577,0.014314958171462546,0.026046006944444443,0.04640885416666667,1797.0,0.0,3,,,,,,,
2025-07-16 12:00:00,0.23522036224266524,0.09884566078229022,0.11072225123643875,1.728981852531433,0.7695599763118978,0.03608240832390649,0.017144935804633964,0.03284071180555556,0.058904947916666665,884.0,0.0,1,,,,,,,
2025-07-16 19:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-16 20:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-16 21:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-16 23:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 00:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 02:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 03:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 04:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 05:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 10:00:00,0.2111764402372604,0.06192094745786176,0.11700932681560516,0.46829548478126526,0.6510181507266094,0.028751560856992636,0.010735432126216886,0.027907986111111113,0.04392708333333335,317.0,0.0,1,,,,,,,
2025-07-17 11:00:00,0.2345159933109207,0.1730638179067172,0.10730569064617157,3.5540528297424316,0.8876924675152736,0.03242007448004497,0.02168617416938742,0.02845920138888889,0.049118923611111115,1186.0,0.0,1,,,,,,,
2025-07-17 20:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-17 21:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-17 22:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 00:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 01:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 03:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 04:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 05:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 11:00:00,0.26601751483489877,0.0983796918874259,0.11776519566774368,0.6315460205078125,0.9928413938694433,0.041101203646968044,0.01938054661564129,0.039075520833333335,0.06689105902777777,612.0,0.0,1,,,,,,,
2025-07-18 12:00:00,0.22314931972393418,0.09296569171799449,0.10511380434036255,0.6247653365135193,0.68595941372291,0.032242676572827034,0.019881899156788133,0.026480034722222223,0.06046875,891.0,0.0,1,,,,,,,
2025-07-18 21:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-18 22:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-18 23:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-19 01:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-19 02:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-19 04:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-19 05:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-19 06:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-19 12:00:00,0.20358805762188587,0.06616059405501087,0.10376332700252533,0.5867074728012085,0.594697695126794,0.027207409706892324,0.012221204519879639,0.025657552083333333,0.043532986111111116,906.0,0.0,1,,,,,,,
2025-07-19 13:00:00,0.1993618144761378,0.0650832132108454,0.10627420991659164,0.4975799322128296,0.5470331528752892,0.026818314663595758,0.012844261868375097,0.02652777777777778,0.04429861111111111,597.0,0.0,1,,,,,,,
2025-07-19 19:00:00,,,,,,,,,,,1.0,1,,,,,,,
2025-07-19 20:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-19 21:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-19 22:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-19 23:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-20 00:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 01:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 02:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 03:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 04:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-20 05:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 06:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-20 07:00:00,0.33412920390602613,0.10730719153481666,0.13788174092769623,1.3417648077011108,1.4011523422128398,0.0560382058353703,0.018459452431643784,0.054175347222222225,0.07969184027777777,2591.0,0.08087974459028024,3,,,,,,,
2025-07-20 08:00:00,0.28423588300039854,0.16923745939934115,0.11509616672992706,2.804069995880127,1.2333497270075195,0.043205518553298704,0.02187563507030256,0.03962239583333333,0.06381597222222224,1797.0,0.0,2,,,,,,,
2025-07-20 09:00:00,0.23802186900715597,0.09042706902625314,0.10391085594892502,0.7744793891906738,0.8122508598125654,0.034400442674519256,0.017805240943848947,0.03254774305555556,0.05808506944444445,1797.0,0.0,2,,,,,,,
2025-07-20 10:00:00,0.267817893307542,0.16526477610426293,0.10045640915632248,2.684638738632202,1.100359857131084,0.03907242926095963,0.026412042097073332,0.0333203125,0.0733480902777778,1797.0,0.0,2,,,,,,,
2025-07-20 11:00:00,0.19986354911031995,0.07092699160923395,0.10383521020412445,0.7312933802604675,0.571851751913331,0.026170860012991834,0.01384710761262052,0.024244791666666668,0.04562717013888889,1796.0,0.0,3,,,,,,,
2025-07-20 12:00:00,0.2220387621943293,0.0823056105360639,0.10391243547201157,0.7383585572242737,0.7254588884944811,0.030686526696329253,0.015684939008748726,0.027994791666666668,0.05074131944444444,1798.0,0.0,2,,,,,,,
2025-07-20 13:00:00,0.2247819164553443,0.08161067186595242,0.10212910920381546,0.9265292882919312,0.7168225040090633,0.03192395230879027,0.015516508473338306,0.02896267361111111,0.05274826388888889,2997.0,0.0,3,,,,,,,
2025-07-20 14:00:00,0.24737905331310772,0.1418304182609413,0.11239849776029587,3.144524097442627,0.9268530686412538,0.035948828125,0.020419093170618352,0.031688368055555555,0.05717621527777778,2100.0,0.0,3,,,,,,,
2025-07-20 15:00:00,0.24922375458939977,0.08608551096071762,0.10728121548891068,0.8319988250732422,0.8300959451541794,0.038515670890527424,0.017311609420216326,0.03703125,0.0613732638888889,1797.0,0.0,2,,,,,,,
2025-07-20 16:00:00,0.28871041661198926,0.0882626853749735,0.12297113239765167,0.7242172360420227,1.0907414274451992,0.04581355800312423,0.015226780965792058,0.044941406249999996,0.06548177083333334,1796.0,0.0,3,,,,,,,
2025-07-20 17:00:00,0.35237316839527666,0.09845042269446656,0.17607375979423523,0.6508167386054993,1.3845218264481478,0.05937953064083821,0.01668791929116524,0.05748480902777778,0.08237065972222223,114.0,0.9366314619232907,2,,,,,,,
2025-07-20 18:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-20 19:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-20 20:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-20 21:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 22:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-20 23:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-21 00:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-21 01:00:00,,,,,,,,,,,1.0,4,,,,,,,
2025-07-21 02:00:00,,,,,,,,,,,1.0,6,,,,,,,
2025-07-21 03:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-21 04:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-21 05:00:00,,,,,,,,,,,1.0,5,,,,,,,
2025-07-21 06:00:00,0.2922255646988485,0.07411208657563227,0.1537659764289856,0.826117753982544,0.8772889623848291,0.04341945831278764,0.014333238395483524,0.04206163194444444,0.06143706597222223,1690.0,0.6645494243747518,5,,,,,,,
2025-07-21 07:00:00,0.30141988979718265,0.10467200963333535,0.12700775265693665,1.1546036005020142,1.110812861937372,0.04621004493464052,0.02057637063618973,0.04419053819444445,0.07329817708333332,4250.0,0.02656894182317911,7,,,,,,,
2025-07-21 08:00:00,0.28767985167889876,0.1703601633504643,0.12652209401130676,2.8590288162231445,1.1652804678280138,0.041749349761344944,0.02209737285957016,0.03815538194444444,0.06453211805555556,4324.0,0.0,5,,,,,,,
2025-07-21 09:00:00,0.2698752574650124,0.1525469910671376,0.10278193652629852,2.612217903137207,1.029199215234687,0.039826302804043666,0.026606102064325763,0.037085503472222225,0.07141059027777777,2168.0,0.0,3,,,,,,,
2025-07-21 10:00:00,0.24142674997689395,0.09067781838336485,0.09779199957847595,0.6115684509277344,0.8342705063343578,0.03533079824398689,0.017970369959667564,0.034092881944444445,0.05878125,1797.0,0.0,2,,,,,,,
2025-07-21 11:00:00,0.2243722574987475,0.0870488281478446,0.09849052131175995,0.6716047525405884,0.7412259163025043,0.03086344234990416,0.017334341727719697,0.02779079861111111,0.05432378472222223,1797.0,0.0,2,,,,,,,
2025-07-21 12:00:00,0.22877308325795379,0.08961614295343799,0.10085716843605042,0.7197245359420776,0.7480026511470261,0.03263148843751932,0.017579821407670688,0.03008246527777778,0.05500520833333333,1797.0,0.0,2,,,,,,,
2025-07-21 13:00:00,0.21049265296892386,0.06492153093023138,0.10554597526788712,0.546812117099762,0.6496778565189973,0.028350044731187782,0.01192378627549085,0.02736111111111111,0.044335069444444444,1797.0,0.0,3,,,,,,,
2025-07-21 14:00:00,0.22733084957302976,0.07794459267120109,0.10114849358797073,0.6530832052230835,0.7022043821025233,0.0331528036268949,0.014999600169935338,0.03132378472222222,0.05212673611111111,3291.0,0.0,3,,,,,,,
2025-07-21 15:00:00,0.2685876164837005,0.13787669074060907,0.10735251009464264,1.8369842767715454,1.0689107530017035,0.04131709165820721,0.021177880095484325,0.03819661458333333,0.066015625,1806.0,0.0,3,,,,,,,
2025-07-21 16:00:00,0.27527570600103657,0.08516507803076531,0.12241695821285248,0.9154722690582275,0.9976811186391311,0.0437969943153713,0.015308090574396412,0.04276909722222222,0.06338715277777779,1797.0,0.0,2,,,,,,,
2025-07-21 17:00:00,0.3105817489002062,0.09687481063786949,0.15219499170780182,0.7715930342674255,1.297701875541521,0.05064232336956522,0.01252787613483583,0.04874565972222222,0.06544444444444444,115.0,0.9360400444938821,2,,,,,,,
2025-07-21 18:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-21 19:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-21 20:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-21 21:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-21 22:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-21 23:00:00,,,,,,,,,,,1.0,3,,,,,,,
2025-07-22 00:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-22 01:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-22 02:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-22 03:00:00,,,,,,,,,,,1.0,2,,,,,,,
2025-07-22 04:00:00,,,,,,,,,,,1.0,4,,,,,,,
