time,zv,za,maha
2025-08-23 08:00:00,1.531250913481051,-0.8009715304937458,1.694432744461351
2025-08-23 09:00:00,0.7096525250017294,-0.7802443405778836,0.8858925039696708
2025-08-23 10:00:00,0.3629978191915578,-0.8464989648696212,0.8606424857466508
2025-08-23 11:00:00,0.48301072375757587,-0.7770254276234927,0.7912860334126022
2025-08-23 12:00:00,-0.19765948848106088,-0.6586806132675119,0.9815324282832723
2025-08-23 13:00:00,0.28248399793174866,-0.6316062339890984,0.6404747581908595
2025-08-23 14:00:00,0.7505423404162376,-0.4672142536320136,0.825885739608073
2025-08-23 15:00:00,1.3827928889243921,-0.5209493495078029,1.575780279349056
2025-08-23 16:00:00,1.0984669230451458,-0.5558475116016159,1.2181691083964843
2025-08-23 17:00:00,2.76882182936965,-0.8490160580772678,3.225291177807298
2025-08-24 07:00:00,2.681477501609225,-0.6945973490627636,3.1783119375903865
2025-08-24 08:00:00,1.784083492655534,-0.8467107749745797,1.9882097755691854
2025-08-24 09:00:00,0.04062571221113611,-0.8004578229963089,0.9513236780351637
2025-08-24 10:00:00,0.31791739384281315,-0.8182156317335284,0.8383236636493437
2025-08-24 11:00:00,0.14492736261096859,-0.7133182120766123,0.7808666400170022
2025-08-24 12:00:00,0.26927865363336384,-0.6910482518923075,0.7078544739366538
2025-08-24 13:00:00,0.5257340643932942,-0.5981906983349369,0.6683220813578056
2025-08-24 14:00:00,1.1758792916773388,-0.5455025781513219,1.3129416390266369
2025-08-24 15:00:00,1.284278134035382,-0.4348312623403607,1.480268452478758
2025-08-24 16:00:00,1.5899165787245693,-0.43947509413376323,1.8721797041601551
2025-08-24 17:00:00,2.513691582809568,-0.7532487001933121,2.9352220272492398
2025-08-25 07:00:00,2.429295820058796,-0.5990445564363299,2.893379825353505
2025-08-25 08:00:00,1.3818721447148112,-0.7924267747488289,1.5224877162682027
2025-08-25 09:00:00,1.1630920678059462,-0.893707821902274,1.2975566941692223
2025-08-25 10:00:00,-0.046822665239101925,-0.8399847477050337,1.066251548616328
2025-08-25 11:00:00,0.07735907673527097,-0.8648486441623751,1.0049593044975391
2025-08-25 12:00:00,0.19643942027315398,-0.7699508336891053,0.8236424004666754
2025-08-25 13:00:00,0.38319423798967023,-0.7905187828740033,0.7987767266077705
2025-08-28 07:00:00,1.761747955282341,-0.6095070489686768,2.0259136999376772
2025-08-28 08:00:00,0.5408230187696635,-0.6127186443796031,0.6858886103092781
2025-08-28 09:00:00,0.8668035870043079,-0.7643167947489539,0.9939777564570536
2025-08-28 10:00:00,-0.12860000271915012,-0.6592335307496637,0.916451170001576
2025-08-28 11:00:00,0.11999004061350484,-0.8080218684547602,0.9090236349020799
2025-08-28 12:00:00,-0.6397737656674013,-0.8491286295358694,1.6802707556428627
2025-08-28 13:00:00,-0.3029734345287178,-0.8606005532698298,1.3270018807674224
2025-08-28 14:00:00,-0.05236336267092769,-0.7780610814990231,0.9949800242152406
2025-08-28 15:00:00,1.3836763081711017,-0.84528435010362,1.5226159007282356
2025-08-28 16:00:00,1.0454526548726442,-0.7319498648450751,1.1551372029967177
2025-08-28 17:00:00,2.7894270339871583,-0.9064572150885328,3.2292773003493482
2025-08-29 07:00:00,1.2007044470247819,-0.687516987911917,1.3229481065545363
2025-08-29 08:00:00,0.5405875329511522,-0.7504112917083648,0.7835153613719767
2025-08-29 09:00:00,0.715874143877661,-0.7813692401348458,0.8903724358975171
2025-08-29 10:00:00,-0.4731467352974151,-0.6003630431116806,1.2120030798416959
2025-08-29 11:00:00,0.1344752070108524,-0.8765571300793087,0.9835970186911881
2025-08-29 12:00:00,-0.6226217395462856,-0.6086633875894724,1.397429231451829
2025-08-29 13:00:00,0.956907312285443,-0.6684968409139698,1.0571414730199018
2025-08-29 14:00:00,1.5260182034065222,-0.7134665562234829,1.702756290129535
2025-08-29 15:00:00,1.48058822209487,-0.7635919504314291,1.639833372862087
2025-08-29 16:00:00,2.3613137789892855,-0.7320805707001319,2.747391475852915
2025-08-29 17:00:00,3.6451206606957447,-0.8873467770458019,4.346889706526928
2025-08-31 07:00:00,2.7284377289779065,-0.6385883487028717,3.2659498477148725
2025-08-31 08:00:00,1.0995234989117169,-0.7247839433615633,1.2111302891894289
2025-08-31 09:00:00,1.1708675571036022,-0.6095020613452257,1.2960323640581657
2025-08-31 10:00:00,0.525564643336426,-0.7455147477541006,0.7746131089359655
2025-08-31 11:00:00,1.227849288198094,-0.7497984341546856,1.3511448281137044
2025-08-31 12:00:00,0.19901726002936618,-0.6956951843397204,0.7351820528583223
2025-08-31 13:00:00,4.788139349130728,-0.7562408135953571,5.921479420074075
