time,vid_row_present,vid_flow_mean_avg,vid_flow_mean_std,vid_flow_var_avg,vid_occupancy_avg,vid_occupancy_std,vid_occupancy_p90,vid_n_frames_lit,vid_dark_fraction,vid_file_count,aud_rms_db_mean,aud_centroid_hz_mean,aud_flux_mean,aud_zcr_mean,aud_flatness_mean,aud_voc_frac_mean,aud_voc_activity_frac,aud_transient_rate,aud_ste_db_mean,aud_n_frames,aud_gap_hours_since_prev,env_temp_day_mean_c,env_temp_am_min_c,env_temp_am_max_c,env_temp_pm_c,env_temp_am_range_c,env_temp_am_pm_swing_c,env_rh_day_mean_pct,env_rh_am_pm_change_pct,env_temp_rate_c_per_day,env_temp_roll_mean_c,env_temp_roll_slope_c_per_day,env_day_index,has_video_lit,has_audio,has_env
2025-06-08 13:00:00,False,,,,,,,,,,-28.618088,693.7165119578767,9.970110674228122,0.0278614919305528,0.001152677,0.004578168,0.0003023888720895,0.0,28.673111,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 14:00:00,False,,,,,,,,,,-26.200102,598.8285859601207,9.442634312998171,0.0203494350468609,0.00053797907,0.0023551981,0.0001067549173983,0.0,31.051771,112407.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 15:00:00,False,,,,,,,,,,-29.938034,789.1246908508515,8.415334942799122,0.0351563281680792,0.0017075852,0.007812734,0.0003201764528006,0.0,27.345043,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 16:00:00,False,,,,,,,,,,-29.60422,788.9430428649824,8.002495851309599,0.0327318930766288,0.0014984875,0.007340164,0.0004535833081342,0.0,27.669863,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 17:00:00,False,,,,,,,,,,-30.186705,754.6440678279083,8.22265703262439,0.0353713859249097,0.0012857849,0.012298666,0.0056920258275671,0.0,27.09893,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 18:00:00,False,,,,,,,,,,-30.265177,695.2288450310708,8.176181457627047,0.0298031435935804,0.0011472128,0.004465437,1.7787580711147478e-05,0.0,27.020657,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 19:00:00,False,,,,,,,,,,-28.56175,743.536364066816,9.80546445303639,0.031424054256568,0.0014077786,0.00576847,3.5575161422294955e-05,0.0,28.720825,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 20:00:00,False,,,,,,,,,,-25.520092,662.892648890725,12.477112697937985,0.0290367902049027,0.0009382886,0.0045603155,0.0001957173485637,0.0,31.732542,112407.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 21:00:00,False,,,,,,,,,,-27.507528,716.9356078043807,12.25585694973801,0.0302656814894653,0.0012265164,0.005599964,0.000249026129956,0.0,29.764917,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 22:00:00,False,,,,,,,,,,-27.454939,713.2423416743962,12.833052361759384,0.030689039806938,0.0012399459,0.0055031604,0.0001423006456891,1.7787580711147478e-05,29.81534,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 23:00:00,False,,,,,,,,,,-28.112665,773.9910557621178,12.524400722805774,0.0365337018373459,0.001485766,0.020232826,0.0102100713281986,1.7787580711147478e-05,29.153116,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-09 00:00:00,False,,,,,,,,,,-28.034176,688.1637779731296,12.25418962005931,0.0284154691085309,0.0011077235,0.0043476284,0.0,0.0,29.237434,112438.0,1.0,32.5,31.8,32.9,32.8,1.099999999999998,0.4499999999999957,20.0,10.0,7.105427357601002e-15,32.05714285714286,0.1999999999999993,4,False,True,True
2025-06-09 01:00:00,False,,,,,,,,,,-27.504078,705.0153766438082,12.754841760413983,0.0293888180319376,0.0012870411,0.0047069406,0.0001511944360447,1.7787580711147478e-05,29.762571,112438.0,1.0,32.5,31.8,32.9,32.8,1.099999999999998,0.4499999999999957,20.0,10.0,7.105427357601002e-15,32.05714285714286,0.1999999999999993,4,False,True,True
2025-06-09 02:00:00,False,,,,,,,,,,-28.4362,793.7832167103998,11.800258571797183,0.032711263414786,0.0017135876,0.006906242,0.0001779739446145,0.0,28.835238,112376.0,1.0,32.5,31.8,32.9,32.8,1.099999999999998,0.4499999999999957,20.0,10.0,7.105427357601002e-15,32.05714285714286,0.1999999999999993,4,False,True,True
2025-06-09 03:00:00,False,,,,,,,,,,-28.362978,794.0944429206534,11.80899660560254,0.0329847494424705,0.0016055859,0.007354279,0.0001423006456891,0.0,28.90677,112438.0,1.0,32.5,31.8,32.9,32.8,1.099999999999998,0.4499999999999957,20.0,10.0,7.105427357601002e-15,32.05714285714286,0.1999999999999993,4,False,True,True
2025-06-09 04:00:00,False,,,,,,,,,,-28.94633,815.1248330053661,11.318312920343852,0.0347376773060486,0.0018268758,0.008205824,0.0002846012913783,0.0,28.338305,112438.0,1.0,32.5,31.8,32.9,32.8,1.099999999999998,0.4499999999999957,20.0,10.0,7.105427357601002e-15,32.05714285714286,0.1999999999999993,4,False,True,True
2025-06-09 05:00:00,False,,,,,,,,,,-28.855923,765.2008499533376,11.461793561313517,0.0332637313174816,0.0014987136,0.009623016,0.0031217204148063,8.893790355573739e-06,28.43084,112438.0,1.0,32.5,31.8,32.9,32.8,1.099999999999998,0.4499999999999957,20.0,10.0,7.105427357601002e-15,32.05714285714286,0.1999999999999993,4,False,True,True
